-2,0,Age,Attrition,Attrition Count,Attrition Rate,Business Travel,CF_age band,CF_attrition label,CF_current Employee,Daily Rate,Department,Sum of Distance From Home,Education Field,Education,emp no,Employee Count,Employee Number,Environment Satisfaction,Gender,Hourly Rate,Job Involvement,Job Level,Job Role,Job Satisfaction,Marital Status,Monthly Income,Monthly Rate,Num Companies Worked,Over Time,Over18,Percent Salary Hike,Performance Rating,Relationship Satisfaction,Standard Hours,Sort Age,Stock Option Level,Total Working Years,Training Times Last Year,Work Life Balance,Years At Company,Years With Curr Manager,Years Since Last Promotion,Years In Current Role
-2,0,46,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1009,R&D,2,Life Sciences,Bachelor's Degree,STAFF-575,1,575,1,Male,51,3,4,Research Director,3,Married,17861,2288,6,No,Y,13,3,3,80,4,0,26,2,1,3,1,0,2
-2,0,46,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1125,Sales,10,Marketing,Bachelor's Degree,STAFF-580,1,580,3,Female,94,2,3,Sales Executive,4,Married,9071,11563,2,Yes,Y,19,3,3,80,4,1,15,3,3,3,2,1,2
-2,0,46,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1277,Sales,2,Life Sciences,Bachelor's Degree,STAFF-1732,1,1732,3,Male,74,3,3,Sales Executive,4,Divorced,10368,5596,4,Yes,Y,12,3,2,80,4,1,13,5,2,10,3,0,6
-2,0,46,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1319,Sales,3,Technical Degree,Bachelor's Degree,STAFF-1863,1,1863,1,Female,45,4,4,Sales Executive,1,Divorced,13225,7739,2,No,Y,12,3,4,80,4,1,25,5,3,19,8,2,17
-2,0,46,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1402,Sales,2,Marketing,Bachelor's Degree,STAFF-1204,1,1204,3,Female,69,3,4,Manager,1,Married,17048,24097,8,No,Y,23,4,1,80,4,0,28,2,3,26,9,15,15
-2,0,46,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1450,R&D,15,Life Sciences,Associates Degree,STAFF-1217,1,1217,4,Male,52,3,5,Research Director,2,Married,19081,10849,5,No,Y,11,3,1,80,4,1,25,2,3,4,3,0,2
-2,0,46,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1485,R&D,18,Medical,Bachelor's Degree,STAFF-550,1,550,3,Female,87,3,2,Manufacturing Director,3,Divorced,4810,26314,2,No,Y,14,3,3,80,4,1,19,5,2,10,8,0,7
-2,0,46,Yes,1,100.00%,Travel_Rarely,45 - 54,Ex-Employees,0,261,R&D,21,Medical,Associates Degree,STAFF-1821,1,1821,4,Female,66,3,2,Healthcare Representative,2,Married,8926,10842,4,No,Y,22,4,4,80,4,1,13,2,4,9,7,3,7
-2,0,46,Yes,1,100.00%,Travel_Rarely,45 - 54,Ex-Employees,0,377,Sales,9,Marketing,Bachelor's Degree,STAFF-1457,1,1457,1,Male,52,3,3,Sales Executive,4,Divorced,10096,15986,4,No,Y,11,3,1,80,4,1,28,1,4,7,3,4,7
-2,0,46,Yes,1,100.00%,Travel_Rarely,45 - 54,Ex-Employees,0,669,Sales,9,Medical,Associates Degree,STAFF-118,1,118,3,Male,64,2,3,Sales Executive,4,Single,9619,13596,1,No,Y,16,3,4,80,4,0,9,3,3,9,7,4,8
-2,0,46,Yes,1,100.00%,Travel_Rarely,45 - 54,Ex-Employees,0,1254,Sales,10,Life Sciences,Bachelor's Degree,STAFF-1869,1,1869,3,Female,64,3,3,Sales Executive,2,Married,7314,14011,5,No,Y,21,4,3,80,4,3,14,2,3,8,7,0,7
-2,0,47,No,0,0.00%,Non-Travel,45 - 54,Current Employees,1,543,Sales,2,Marketing,Master's Degree,STAFF-1731,1,1731,3,Male,87,3,2,Sales Executive,2,Married,4978,3536,7,No,Y,11,3,4,80,4,1,4,3,1,1,0,0,0
-2,0,47,No,0,0.00%,Non-Travel,45 - 54,Current Employees,1,1162,R&D,1,Medical,High School,STAFF-2000,1,2000,3,Female,98,3,3,Research Director,2,Married,11957,17231,0,No,Y,18,3,1,80,4,2,14,3,1,13,12,5,8
-2,0,47,No,0,0.00%,Non-Travel,45 - 54,Current Employees,1,1169,R&D,14,Technical Degree,Master's Degree,STAFF-1934,1,1934,3,Male,64,3,2,Research Scientist,2,Married,5467,2125,8,No,Y,18,3,3,80,4,1,16,4,4,8,7,1,7
-2,0,47,No,0,0.00%,Travel_Frequently,45 - 54,Current Employees,1,217,Sales,3,Medical,Bachelor's Degree,STAFF-746,1,746,4,Female,49,3,4,Sales Executive,3,Divorced,13770,10225,9,Yes,Y,12,3,4,80,4,2,28,2,2,22,13,11,2
-2,0,47,No,0,0.00%,Travel_Frequently,45 - 54,Current Employees,1,1309,Sales,4,Medical,High School,STAFF-467,1,467,2,Male,99,3,2,Sales Representative,3,Single,2976,25751,3,No,Y,19,3,1,80,4,0,5,3,3,0,0,0,0
-2,0,47,No,0,0.00%,Travel_Frequently,45 - 54,Current Employees,1,1379,R&D,16,Medical,Master's Degree,STAFF-987,1,987,3,Male,64,4,2,Manufacturing Director,3,Divorced,5067,6759,1,Yes,Y,19,3,3,80,4,0,20,3,4,19,7,2,10
-2,0,47,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,202,R&D,2,Other,Associates Degree,STAFF-820,1,820,3,Female,33,3,4,Manager,4,Married,16752,12982,1,Yes,Y,11,3,3,80,4,1,26,3,2,26,0,3,14
-2,0,47,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,207,R&D,9,Life Sciences,Master's Degree,STAFF-1856,1,1856,2,Female,64,3,1,Laboratory Technician,3,Single,2105,5411,4,No,Y,12,3,3,80,4,0,7,2,3,2,0,2,2
-2,0,47,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,249,Sales,2,Marketing,Associates Degree,STAFF-903,1,903,3,Female,35,3,2,Sales Executive,4,Married,4537,17783,0,Yes,Y,22,4,1,80,4,1,8,2,3,7,7,7,6
-2,0,47,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,359,R&D,2,Medical,Master's Degree,STAFF-1443,1,1443,1,Female,82,3,4,Research Director,3,Married,17169,26703,3,No,Y,19,3,2,80,4,2,26,2,4,20,6,5,17
-2,0,47,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,465,R&D,1,Technical Degree,Bachelor's Degree,STAFF-1438,1,1438,1,Male,74,3,1,Research Scientist,4,Married,3420,10205,7,No,Y,12,3,3,80,4,1,17,2,2,6,2,1,5
-2,0,47,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,571,Sales,14,Medical,Bachelor's Degree,STAFF-1503,1,1503,3,Female,78,3,2,Sales Executive,3,Married,4591,24200,3,Yes,Y,17,3,3,80,4,1,11,4,2,5,2,1,4
-2,0,47,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,703,Sales,14,Marketing,Master's Degree,STAFF-728,1,728,4,Male,42,3,2,Sales Executive,1,Single,4960,11825,2,No,Y,12,3,4,80,4,0,20,2,3,7,7,1,7
-2,0,47,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,955,Sales,4,Life Sciences,Associates Degree,STAFF-1003,1,1003,4,Female,83,3,2,Sales Executive,4,Single,4163,8571,1,Yes,Y,17,3,3,80,4,0,9,0,3,9,7,0,0
-2,0,47,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,983,R&D,2,Medical,Associates Degree,STAFF-574,1,574,1,Female,65,3,2,Manufacturing Director,4,Divorced,5070,7389,5,No,Y,13,3,3,80,4,3,20,2,3,5,4,0,0
-2,0,47,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1001,R&D,4,Life Sciences,Bachelor's Degree,STAFF-1827,1,1827,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333,19271,8,Yes,Y,12,3,3,80,4,1,28,4,3,22,10,14,11
-2,0,47,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1176,HR,26,Life Sciences,Master's Degree,STAFF-1625,1,1625,4,Female,98,3,5,Manager,3,Married,19658,5220,3,No,Y,11,3,3,80,4,1,27,2,3,5,0,1,2
-2,0,47,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1180,R&D,25,Medical,Bachelor's Degree,STAFF-1993,1,1993,1,Male,84,3,3,Healthcare Representative,3,Single,8633,13084,2,No,Y,23,4,2,80,4,0,25,3,3,17,11,12,14
-2,0,47,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1225,Sales,2,Life Sciences,Master's Degree,STAFF-1676,1,1676,2,Female,47,4,4,Manager,2,Divorced,15972,21086,6,No,Y,14,3,3,80,4,3,29,2,3,3,2,1,2
-2,0,47,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1454,Sales,2,Life Sciences,Master's Degree,STAFF-925,1,925,4,Female,65,2,1,Sales Representative,4,Single,3294,13137,1,Yes,Y,18,3,1,80,4,0,3,3,2,3,2,1,2
-2,0,47,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1482,R&D,5,Life Sciences,Doctoral Degree,STAFF-447,1,447,4,Male,42,3,5,Research Director,3,Married,18300,16375,4,No,Y,11,3,2,80,4,1,21,2,3,3,1,1,2
-2,0,47,Yes,1,100.00%,Non-Travel,45 - 54,Ex-Employees,0,666,R&D,29,Life Sciences,Master's Degree,STAFF-376,1,376,1,Male,88,3,3,Manager,2,Married,11849,10268,1,Yes,Y,12,3,4,80,4,1,10,2,2,10,9,9,7
-2,0,47,Yes,1,100.00%,Travel_Frequently,45 - 54,Ex-Employees,0,719,Sales,27,Life Sciences,Associates Degree,STAFF-785,1,785,2,Female,77,4,2,Sales Executive,3,Single,6397,10339,4,Yes,Y,12,3,4,80,4,0,8,2,3,5,3,1,4
-2,0,47,Yes,1,100.00%,Travel_Frequently,45 - 54,Ex-Employees,0,1093,Sales,9,Life Sciences,Bachelor's Degree,STAFF-1716,1,1716,3,Male,82,1,4,Sales Executive,3,Married,12936,24164,7,No,Y,11,3,3,80,4,0,25,3,1,23,10,14,5
-2,0,48,No,0,0.00%,Non-Travel,45 - 54,Current Employees,1,1262,R&D,1,Medical,Master's Degree,STAFF-1116,1,1116,1,Male,35,4,4,Manager,4,Single,16885,16154,2,No,Y,22,4,3,80,4,0,27,3,2,5,1,2,4
-2,0,48,No,0,0.00%,Travel_Frequently,45 - 54,Current Employees,1,117,R&D,22,Medical,Bachelor's Degree,STAFF-1900,1,1900,4,Female,58,3,4,Manager,4,Divorced,17174,2437,3,No,Y,11,3,2,80,4,1,24,3,3,22,7,4,17
-2,0,48,No,0,0.00%,Travel_Frequently,45 - 54,Current Employees,1,365,R&D,4,Medical,Doctoral Degree,STAFF-1644,1,1644,3,Male,89,2,4,Manager,4,Married,15202,5602,2,No,Y,25,4,2,80,4,1,23,3,3,2,2,2,2
-2,0,48,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,163,Sales,2,Marketing,Doctoral Degree,STAFF-595,1,595,2,Female,37,3,2,Sales Executive,4,Married,4051,19658,2,No,Y,14,3,1,80,4,1,14,2,3,9,7,6,7
-2,0,48,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,277,R&D,6,Life Sciences,Bachelor's Degree,STAFF-1022,1,1022,1,Male,97,2,2,Healthcare Representative,3,Single,4240,13119,2,No,Y,13,3,4,80,4,0,19,0,3,2,2,2,2
-2,0,48,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,492,Sales,16,Life Sciences,Master's Degree,STAFF-1557,1,1557,3,Female,96,3,2,Sales Executive,3,Divorced,6439,13693,8,No,Y,14,3,3,80,4,1,18,2,3,8,7,7,7
-2,0,48,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,530,Sales,29,Medical,High School,STAFF-473,1,473,1,Female,91,3,3,Manager,3,Married,12504,23978,3,No,Y,21,4,2,80,4,1,15,3,1,0,0,0,0
-2,0,48,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,715,R&D,1,Life Sciences,Bachelor's Degree,STAFF-1263,1,1263,4,Male,76,2,5,Research Director,4,Single,18265,8733,6,No,Y,12,3,3,80,4,0,25,3,4,1,0,0,0
-2,0,48,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,817,Sales,2,Marketing,High School,STAFF-712,1,712,2,Male,56,4,2,Sales Executive,2,Married,8120,18597,3,No,Y,12,3,4,80,4,0,12,3,3,2,2,2,2
-2,0,48,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,855,R&D,4,Life Sciences,Bachelor's Degree,STAFF-1363,1,1363,4,Male,54,3,3,Manufacturing Director,4,Single,7898,18706,1,No,Y,11,3,3,80,4,0,11,2,3,10,8,0,9
-2,0,48,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,969,R&D,2,Technical Degree,Associates Degree,STAFF-1258,1,1258,4,Male,76,4,1,Laboratory Technician,2,Single,2559,16620,5,No,Y,11,3,3,80,4,0,7,4,2,1,0,0,0
-2,0,48,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1108,R&D,15,Other,Master's Degree,STAFF-1576,1,1576,3,Female,65,3,1,Research Scientist,1,Married,2367,16530,8,No,Y,12,3,4,80,4,1,10,3,2,8,6,7,2
-2,0,48,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1221,Sales,7,Marketing,Bachelor's Degree,STAFF-1466,1,1466,3,Male,96,3,2,Sales Executive,1,Divorced,5486,24795,4,No,Y,11,3,1,80,4,3,15,3,3,2,2,2,2
-2,0,48,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1224,R&D,10,Life Sciences,Bachelor's Degree,STAFF-1867,1,1867,4,Male,91,2,5,Research Director,2,Married,19665,13583,4,No,Y,12,3,4,80,4,0,29,3,3,22,9,12,10
-2,0,48,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1236,R&D,1,Life Sciences,Master's Degree,STAFF-664,1,664,4,Female,40,2,4,Manager,1,Married,15402,17997,7,No,Y,11,3,1,80,4,1,21,3,1,3,2,0,2
-2,0,48,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1355,R&D,4,Life Sciences,Master's Degree,STAFF-1024,1,1024,3,Male,78,2,3,Healthcare Representative,3,Single,10999,22245,7,No,Y,14,3,2,80,4,0,27,3,3,15,8,4,11
-2,0,48,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1469,R&D,20,Medical,Master's Degree,STAFF-945,1,945,4,Male,51,3,1,Research Scientist,3,Married,2259,5543,4,No,Y,17,3,1,80,4,2,13,2,2,0,0,0,0
-2,0,48,Yes,1,100.00%,Travel_Frequently,45 - 54,Ex-Employees,0,708,Sales,7,Medical,Associates Degree,STAFF-1691,1,1691,4,Female,95,3,1,Sales Representative,3,Married,2655,11740,2,Yes,Y,11,3,3,80,4,2,19,3,3,9,7,7,7
-2,0,48,Yes,1,100.00%,Travel_Rarely,45 - 54,Ex-Employees,0,626,R&D,1,Life Sciences,Associates Degree,STAFF-64,1,64,1,Male,98,2,3,Laboratory Technician,3,Single,5381,19294,9,Yes,Y,13,3,4,80,4,0,23,2,3,1,0,0,0
-2,0,49,No,0,0.00%,Non-Travel,45 - 54,Current Employees,1,1002,R&D,18,Life Sciences,Master's Degree,STAFF-275,1,275,4,Male,92,3,2,Manufacturing Director,4,Divorced,6804,23793,1,Yes,Y,15,3,1,80,4,2,7,0,3,7,7,1,7
-2,0,49,No,0,0.00%,Travel_Frequently,45 - 54,Current Employees,1,279,R&D,8,Life Sciences,High School,STAFF-2,1,2,3,Male,61,2,2,Research Scientist,2,Married,5130,24907,1,No,Y,23,4,4,80,4,1,10,3,3,10,7,1,7
-2,0,49,No,0,0.00%,Travel_Frequently,45 - 54,Current Employees,1,636,R&D,10,Life Sciences,Master's Degree,STAFF-396,1,396,3,Female,35,3,5,Research Director,1,Single,18665,25594,9,Yes,Y,11,3,4,80,4,0,22,4,3,3,2,1,2
-2,0,49,No,0,0.00%,Travel_Frequently,45 - 54,Current Employees,1,1023,Sales,2,Medical,Bachelor's Degree,STAFF-2065,1,2065,4,Male,63,2,2,Sales Executive,2,Married,5390,13243,2,No,Y,14,3,4,80,4,0,17,3,2,9,8,0,6
-2,0,49,No,0,0.00%,Travel_Frequently,45 - 54,Current Employees,1,1064,R&D,2,Life Sciences,High School,STAFF-1941,1,1941,2,Male,42,3,5,Research Director,4,Married,19161,13738,3,No,Y,15,3,4,80,4,0,28,3,3,5,3,4,4
-2,0,49,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,174,Sales,8,Technical Degree,Master's Degree,STAFF-1138,1,1138,4,Male,56,2,4,Sales Executive,2,Married,13120,11879,6,No,Y,17,3,2,80,4,1,22,3,3,9,3,2,8
-2,0,49,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,271,R&D,3,Medical,Associates Degree,STAFF-1509,1,1509,3,Female,43,2,2,Laboratory Technician,1,Married,4789,23070,4,No,Y,25,4,1,80,4,1,10,3,3,3,2,1,2
-2,0,49,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,301,R&D,22,Other,Master's Degree,STAFF-1655,1,1655,1,Female,72,3,4,Research Director,2,Married,16413,3498,3,No,Y,16,3,2,80,4,2,27,2,3,4,2,1,2
-2,0,49,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,464,R&D,16,Medical,Bachelor's Degree,STAFF-1674,1,1674,4,Female,74,3,1,Laboratory Technician,1,Divorced,2587,24941,4,Yes,Y,16,3,2,80,4,1,17,2,2,2,2,2,2
-2,0,49,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,465,R&D,6,Life Sciences,High School,STAFF-1661,1,1661,3,Female,41,2,4,Healthcare Representative,3,Married,13966,11652,2,Yes,Y,19,3,2,80,4,1,30,3,3,15,12,2,11
-2,0,49,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,470,R&D,20,Medical,Master's Degree,STAFF-170,1,170,3,Female,96,3,2,Manufacturing Director,1,Married,6567,5549,1,No,Y,14,3,3,80,4,0,16,2,2,15,11,5,11
-2,0,49,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,527,R&D,8,Other,Associates Degree,STAFF-944,1,944,1,Female,51,3,3,Laboratory Technician,2,Married,7403,22477,4,No,Y,11,3,3,80,4,1,29,3,2,26,7,1,9
-2,0,49,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,722,R&D,25,Life Sciences,Master's Degree,STAFF-1617,1,1617,3,Female,84,3,1,Laboratory Technician,1,Married,3211,22102,1,No,Y,14,3,4,80,4,1,10,3,2,9,4,1,6
-2,0,49,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,809,R&D,1,Life Sciences,Bachelor's Degree,STAFF-1677,1,1677,3,Male,36,3,4,Manager,3,Single,15379,22384,4,No,Y,14,3,1,80,4,0,23,2,3,8,0,0,7
-2,0,49,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1091,R&D,1,Technical Degree,Associates Degree,STAFF-431,1,431,3,Female,90,2,4,Healthcare Representative,3,Single,13964,17810,7,Yes,Y,12,3,4,80,4,0,25,2,3,7,7,0,1
-2,0,49,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1098,R&D,4,Medical,Associates Degree,STAFF-1256,1,1256,1,Male,85,2,5,Manager,3,Married,18711,12124,2,No,Y,13,3,3,80,4,1,23,2,4,1,0,0,0
-2,0,49,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1245,R&D,18,Life Sciences,Master's Degree,STAFF-638,1,638,4,Male,58,2,5,Research Director,3,Divorced,19502,2125,1,Yes,Y,17,3,3,80,4,1,31,5,3,31,9,0,9
-2,0,49,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1261,R&D,7,Other,Bachelor's Degree,STAFF-499,1,499,2,Male,31,2,3,Healthcare Representative,3,Single,10965,12066,8,No,Y,24,4,3,80,4,0,26,2,3,5,0,0,2
-2,0,49,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1313,Sales,11,Marketing,Master's Degree,STAFF-1757,1,1757,4,Female,80,3,2,Sales Executive,4,Single,4507,8191,3,No,Y,12,3,3,80,4,0,8,1,4,5,4,0,1
-2,0,49,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1418,R&D,1,Technical Degree,Bachelor's Degree,STAFF-887,1,887,3,Female,36,3,1,Research Scientist,1,Married,3580,10554,2,No,Y,16,3,2,80,4,1,7,2,3,4,2,0,2
-2,0,49,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1490,R&D,7,Life Sciences,Master's Degree,STAFF-1484,1,1484,3,Male,35,3,3,Healthcare Representative,2,Divorced,10466,20948,3,No,Y,14,3,2,80,4,2,29,3,3,8,7,0,7
-2,0,49,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1495,R&D,5,Technical Degree,Master's Degree,STAFF-1473,1,1473,1,Male,96,3,2,Healthcare Representative,3,Married,6651,21534,2,No,Y,14,3,2,80,4,1,20,0,2,3,2,1,2
-2,0,49,Yes,1,100.00%,Travel_Frequently,45 - 54,Ex-Employees,0,1475,R&D,28,Life Sciences,Associates Degree,STAFF-1420,1,1420,1,Male,97,2,2,Laboratory Technician,1,Single,4284,22710,3,No,Y,20,4,1,80,4,0,20,2,3,4,3,1,3
-2,0,49,Yes,1,100.00%,Travel_Rarely,45 - 54,Ex-Employees,0,1184,Sales,11,Marketing,Bachelor's Degree,STAFF-840,1,840,3,Female,43,3,3,Sales Executive,4,Married,7654,5860,1,No,Y,18,3,1,80,4,2,9,3,4,9,7,7,8
-2,0,50,No,0,0.00%,Non-Travel,45 - 54,Current Employees,1,145,Sales,1,Life Sciences,Bachelor's Degree,STAFF-1040,1,1040,4,Female,95,3,2,Sales Executive,3,Married,6347,24920,0,No,Y,12,3,1,80,4,1,19,3,3,18,13,0,7
-2,0,50,No,0,0.00%,Non-Travel,45 - 54,Current Employees,1,881,R&D,2,Life Sciences,Master's Degree,STAFF-905,1,905,1,Male,98,3,4,Manager,1,Divorced,17924,4544,1,No,Y,11,3,4,80,4,1,31,3,3,31,7,14,6
-2,0,50,No,0,0.00%,Travel_Frequently,45 - 54,Current Employees,1,333,R&D,22,Medical,Doctoral Degree,STAFF-1539,1,1539,3,Male,88,1,4,Research Director,4,Single,14411,24450,1,Yes,Y,13,3,4,80,4,0,32,2,3,32,9,13,6
-2,0,50,No,0,0.00%,Travel_Frequently,45 - 54,Current Employees,1,809,Sales,12,Marketing,Bachelor's Degree,STAFF-174,1,174,3,Female,77,3,3,Sales Executive,4,Single,9208,6645,4,No,Y,11,3,4,80,4,0,16,3,3,2,1,2,2
-2,0,50,No,0,0.00%,Travel_Frequently,45 - 54,Current Employees,1,1115,R&D,1,Life Sciences,Bachelor's Degree,STAFF-141,1,141,1,Female,73,3,5,Research Director,2,Married,18172,9755,3,Yes,Y,19,3,1,80,4,0,28,1,2,8,7,0,3
-2,0,50,No,0,0.00%,Travel_Frequently,45 - 54,Current Employees,1,1234,R&D,20,Medical,Doctoral Degree,STAFF-1606,1,1606,2,Male,41,3,4,Healthcare Representative,3,Married,11245,20689,2,Yes,Y,15,3,3,80,4,1,32,3,3,30,13,12,8
-2,0,50,No,0,0.00%,Travel_Frequently,45 - 54,Current Employees,1,1246,HR,3,Medical,Bachelor's Degree,STAFF-644,1,644,1,Male,99,3,5,Manager,2,Married,18200,7999,1,No,Y,11,3,3,80,4,1,32,2,3,32,7,10,5
-2,0,50,No,0,0.00%,Travel_Frequently,45 - 54,Current Employees,1,1421,R&D,2,Medical,Bachelor's Degree,STAFF-1215,1,1215,4,Female,30,3,4,Manager,1,Married,17856,9490,2,No,Y,22,4,3,80,4,1,32,3,3,2,2,2,2
-2,0,50,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,264,Sales,9,Marketing,Bachelor's Degree,STAFF-1591,1,1591,3,Male,59,3,5,Manager,3,Married,19331,19519,4,Yes,Y,16,3,3,80,4,1,27,2,3,1,0,0,0
-2,0,50,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,316,Sales,8,Marketing,Master's Degree,STAFF-738,1,738,4,Male,54,3,1,Sales Representative,2,Married,3875,9983,7,No,Y,15,3,4,80,4,1,4,2,3,2,2,2,2
-2,0,50,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,328,R&D,1,Medical,Bachelor's Degree,STAFF-249,1,249,3,Male,86,2,1,Laboratory Technician,3,Married,3690,3425,2,No,Y,15,3,4,80,4,1,5,2,2,3,2,0,2
-2,0,50,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,691,R&D,2,Medical,Bachelor's Degree,STAFF-815,1,815,3,Male,64,3,4,Research Director,3,Married,17639,6881,5,No,Y,16,3,4,80,4,0,30,3,3,4,3,0,3
-2,0,50,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,797,R&D,4,Life Sciences,High School,STAFF-385,1,385,1,Male,96,3,5,Research Director,2,Divorced,19144,15815,3,No,Y,14,3,1,80,4,2,28,4,2,10,6,1,4
-2,0,50,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,804,R&D,9,Life Sciences,Bachelor's Degree,STAFF-1030,1,1030,1,Male,64,3,1,Laboratory Technician,4,Married,2380,20165,4,No,Y,18,3,2,80,4,0,8,5,3,1,0,0,0
-2,0,50,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,813,R&D,17,Life Sciences,Doctoral Degree,STAFF-1656,1,1656,4,Female,50,2,3,Research Director,1,Divorced,13269,21981,5,No,Y,15,3,3,80,4,3,19,3,3,14,11,1,11
-2,0,50,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,854,Sales,1,Medical,Master's Degree,STAFF-323,1,323,4,Female,68,3,5,Manager,4,Divorced,19517,24118,3,No,Y,11,3,3,80,4,1,32,3,2,7,6,0,0
-2,0,50,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,939,R&D,24,Life Sciences,Bachelor's Degree,STAFF-1005,1,1005,4,Male,95,3,4,Manufacturing Director,3,Married,13973,4161,3,Yes,Y,18,3,4,80,4,1,22,2,3,12,5,1,11
-2,0,50,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,989,R&D,7,Medical,Associates Degree,STAFF-80,1,80,2,Female,43,2,5,Research Director,3,Divorced,18740,16701,5,Yes,Y,12,3,4,80,4,1,29,2,2,27,8,13,3
-2,0,50,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1046,R&D,10,Technical Degree,Bachelor's Degree,STAFF-491,1,491,4,Male,100,2,3,Healthcare Representative,4,Single,10496,2755,6,No,Y,15,3,4,80,4,0,20,2,3,4,3,1,3
-2,0,50,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1099,R&D,29,Life Sciences,Master's Degree,STAFF-569,1,569,2,Male,88,2,4,Manager,3,Married,17046,9314,0,No,Y,15,3,2,80,4,1,28,2,3,27,7,15,10
-2,0,50,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1126,R&D,1,Medical,Associates Degree,STAFF-997,1,997,4,Male,66,3,4,Research Director,4,Divorced,17399,6615,9,No,Y,22,4,3,80,4,1,32,1,2,5,3,1,4
-2,0,50,No,0,0.00%,Travel_Rarely,45 - 54,Current Employees,1,1207,R&D,28,Medical,High School,STAFF-716,1,716,4,Male,74,4,1,Laboratory Technician,3,Married,3221,3297,1,Yes,Y,11,3,3,80,4,3,20,3,3,20,8,3,8
